sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Industrial, LUM_Commercial, LUM_Parkland, LUM_Education, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20605113302","2113302","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",162.36973839245192,129334.44500133669,21,88348.06765410218,0.0,40574.81714983312,27.681582211051136,383.878615176538,0.3995829885898317,86.00823420079955,0.08937665306795922,0.10181218852815438,0.26372772552163687,0.45491656711775047
"20605113303","2113303","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",138.31410322614153,101218.89000075578,14,81081.39459024997,0.0,20137.495410518546,0.0,0.0,0.3100109192430583,95.53494830160298,-0.3130661953204774,0.2430581463660444,-0.16230080049715104,-0.23230884945158406
"20605113322","2113322","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",143.2042271258389,230440.125004143,33,145417.32841008034,0.0,59193.498245590126,25829.298348526943,0.0,0.5498537242633361,99.34202372896607,-0.2312560341020891,0.2995030033869604,0.9784552124449709,1.0467021817298423
"20605113304","2113304","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",200.5168544698291,89768.01500099525,18,54347.48609762973,0.0,20860.45542471078,7349.957455440075,7210.11602327798,0.6526479697516178,69.89280835412907,0.7275653330112068,-0.13712001155607986,1.4673719161446783,2.057817237599805
"20605113305","2113305","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",142.8805140254731,181970.23000186472,26,147463.59597491717,0.0,30909.841890046664,2871.1233472629683,725.6687898278469,0.3473338860248649,106.24565644501665,-0.23667164758604803,0.40185835962225697,0.015217131606692209,0.18040384364290116
"20605113306","2113306","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",181.60208425916707,203742.15500300506,37,73314.38783358232,0.0,5012.863800133755,116281.4947458645,0.0,0.478260551109221,100.79537346231076,0.4111274610712365,0.32105080811665215,0.6379390866672625,1.3701173558551512
"20601110531","2110531","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",118.64871822129393,235990.7500035245,28,206380.2471440102,0.0,21842.913953453302,1660.6851618031505,0.0,0.2212482540668238,48.502029292262655,-0.6420616053892932,-0.454266201262476,-0.5844795855392828,-1.680807392191052
"20605113307","2113307","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",112.07202913965146,89228.3300014059,10,86357.14337832773,0.0,0.0,2871.1866230744636,0.0,0.08837454984100179,114.41493328547298,-0.752087446265366,0.5229785401969879,-1.2164621753221379,-1.445571081390516
"20605113308","2113308","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",135.13815779494703,214595.20000267716,29,171505.11721066065,0.0,15752.068214339379,27338.014577675036,0.0,0.3935155782583634,103.63055640046223,-0.36619871569749773,0.3630860917944812,0.2348695122513892,0.23175688834837266
"20605113309","2113309","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",204.1297229051727,117572.29500159103,24,6237.452374621578,0.0,0.0,108727.96187306408,0.0,0.13101360358001274,121.46859112172672,0.7880074312522306,0.6275582144477744,-1.0136595232483072,0.40190612245169777
"20605113310","2113310","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",138.1267891519636,159273.9550022853,22,124072.37202702597,0.0,2474.2183456543135,32304.512283819728,422.85234572645277,0.37192603348040165,74.467458408449,-0.3161998980489333,-0.06929485989743173,0.13218390940388733,-0.25331084854247765
"20605113323","2113323","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.11095319666565,226679.40500333288,27,194557.6967670922,0.0,6032.393406645162,25666.462483837284,422.85234572645277,0.3019893227120259,89.95296058869594,-0.6343285665887267,0.1602979005135531,-0.20045364179417152,-0.6744843078693452
"20605113311","2113311","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",173.01431729924857,190735.66000276513,33,94976.21347233077,0.0,64125.6372902219,22579.055494096014,9054.753746044713,0.6902760681387581,76.3741238088855,0.2674569500765442,-0.04102605935283421,1.6463411351174093,1.8727720258411193
"20605113312","2113312","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",136.39507738445513,139301.21500239288,19,96758.79339282835,0.0,28282.56507760603,14259.8565318535,0.0,0.5033752059254204,100.78091870253195,-0.3451708652042676,0.3208364974562637,0.7573910480972628,0.7330566803492589
"20605113313","2113313","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",150.00718741140852,193324.07000249147,29,109513.35836798929,0.0,55273.96274074652,28536.74889374111,0.0,0.5979282045506167,118.47310771196167,-0.1174447505558411,0.5831462672724004,1.207110195245669,1.6728117119622283
"20605113314","2113314","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",147.25096780469042,129031.41000201146,19,88292.70572281333,0.0,14998.823125534633,22385.760060696535,3354.121092895977,0.5645091837772176,107.4758536511675,-0.1635553962171596,0.42009763718151727,1.048160466106746,1.3047027070711037
"20605113315","2113315","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.0693035876287,193164.8150026612,23,146416.2490383873,0.0,25713.934838809215,17767.966539072433,3266.6645865128376,0.47653091652893237,95.13144097514316,-0.6350253508215775,0.2370756241430235,0.6297124857171524,0.23176275903859844
"20601110532","2110532","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",72.73578678034461,137483.9050026238,10,122109.36388416131,3640.3906754827735,8932.97955712186,0.0,2801.1708858315833,0.2848422638775586,58.23760106866419,-1.4101698170084949,-0.3099236560672346,-0.2820096028664125,-2.0021030759421423
"20605113316","2113316","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",219.2885525522176,218889.6750028486,48,101410.61052010117,0.0,88045.65483310705,29433.409649752837,0.0,0.6167228327838168,79.02324713936112,1.0416096553970156,-0.00174935195041791,1.2965024334919741,2.3363627369385718
"20605113317","2113317","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",157.73002607368497,177518.51500309492,28,113052.29938636915,0.0,58539.53898305221,5917.474380648491,9.20225304365158,0.4766147068742974,120.37325328331647,0.01175579507113912,0.6113184028500598,0.6301110148299752,1.2531852127511742
"20605113318","2113318","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",210.13447255120377,233184.01500286965,49,88341.98970077324,0.0,95748.42629853784,49093.59900382301,0.0,0.6593864289445549,107.5621231745736,0.8884649138628984,0.42137669534751027,1.4994218158348454,2.8092634250452537
"20605113319","2113319","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",165.1703401695765,199793.74000271282,33,11906.80556841247,0.0,14369.608837961103,171454.6152829059,2062.7103136773803,0.33295248248631454,150.0254698087631,0.13622979781327832,1.0509511745315363,-0.05318463912710747,1.133996333217707
"20605113320","2113320","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",98.98329022190549,171746.16000224467,17,146598.62646975377,0.0,0.0,24737.118868491467,410.4146639636019,0.26633999006800646,84.84026510876059,-0.9710577347426079,0.08449552389599325,-0.3700113259098187,-1.2565735367564335
"20605113321","2113321","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",109.2789341392325,192168.78500337363,21,121866.91353090206,0.0,28016.9318694687,42284.93960294236,0.0,0.5608734504852458,98.8298422512299,-0.7988150051103863,0.2919092451777611,1.0308679539802306,0.5239621940476054
"20605113325","2113325","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",107.10059902198148,149392.2550023846,16,81256.41012654803,0.0,0.0,66923.46455064346,0.0,0.4277653887695329,91.16803769672038,-0.8352578337145882,0.17831300290392824,0.39777069779848784,-0.25917413301217207
"20605113326","2113326","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",196.53129242224867,157735.6950026885,31,81356.0115979079,0.0,76379.68340454999,0.0,0.0,0.43036729654022476,89.76505305053816,0.6608881934649834,0.15751192625934324,0.4101460614633959,1.2285461811877225
"20605113327","2113327","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",103.32439940600274,87104.30500191357,9,73708.06592816784,0.0,13396.239073729608,0.0,0.0,0.26669959746892646,110.34548895642494,-0.8984324087790675,0.46264372212200383,-0.36830093770424677,-0.8040896243613105
"20605113328","2113328","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",176.5451596175891,209578.10500239686,37,114168.14127333154,0.0,72976.26809908464,11489.094541292638,10642.095401670842,0.6267832690742475,67.57599590720278,0.3265267784132089,-0.17146977683026313,1.3443525376056236,1.4994095391885693
"20601110533","2110533","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",88.60017700707091,135439.9100020118,12,125119.09004169011,0.0,10320.81996024727,0.0,0.0,0.16738415625703973,53.84068241417481,-1.1447637968951356,-0.3751137079904117,-0.8406715253100787,-2.3605490301956262
"20605113329","2113329","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",131.87707445668943,212318.9350033364,28,159283.564500389,0.0,15432.861097354442,37555.95453979164,46.554865799015715,0.44389769626556175,96.35494665174225,-0.4207555652010378,0.25521569105200737,0.47450023228325283,0.3089603581342224
"20605113330","2113330","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",148.8463581588478,214986.78500316292,32,130382.10218910992,0.0,72210.3900594932,12394.292754569324,0.0,0.518344157161853,83.07860950516373,-0.13686504138014727,0.0583766826588514,0.8285873515634192,0.7500989928421233
"20605113331","2113331","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",168.32188550323534,201993.93500345788,34,83882.2514329938,0.0,114077.13531082105,4034.5482596846414,0.0,0.47581446619679085,82.74157238272366,0.18895411259999462,0.053379667876812496,0.626304857857331,0.8686386383341381
"20605113332","2113332","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",133.50669784711354,164785.74000229943,22,125245.8868368969,0.0,14684.735790872921,23900.102524834412,955.0148497268092,0.4559857336583674,87.32567366919052,-0.39349250294936283,0.12134494637491608,0.5319941451790199,0.2598465886045731
"20605113333","2113333","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",125.94646039970259,206436.9250035819,26,155012.16740807527,0.0,1201.2074913969263,50223.550103945716,0.0,0.3659423160722074,69.68649715127185,-0.5199727838396409,-0.14017884413485934,0.10372376188115076,-0.5564278660933495
"20605113334","2113334","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",231.40834947644188,172854.61000218632,40,110946.44086399923,0.0,16218.017523577204,35526.92226917861,10163.229345323625,0.620346848267647,144.2030249827103,1.2443698636539628,0.9646258384594969,1.3137392126141376,3.5227349147275975
"20605113335","2113335","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",153.556579004288,149781.9250021045,23,119636.39131767587,0.0,13176.959639812589,16968.574044539127,0.0,0.39768956360663354,95.60749258179177,-0.05806459896936854,0.2441337099058448,0.25472209396035017,0.44079120489682644
"20605113336","2113336","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",150.69009637436642,112814.31500160508,17,56480.79857858169,0.0,56333.51642308134,0.0,0.0,0.4306760285712261,64.63161019209203,-0.10601990866982566,-0.2151241340592626,0.41161447291198133,0.09047043018289308
"20605113337","2113337","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",173.4612105408455,207539.19500361697,36,85377.45364158144,0.0,117541.81824775529,4619.92311420117,0.0,0.47972858521127254,85.32599381863147,0.2749333267271882,0.09169708533146129,0.6449214463381219,1.0115518583967713
"20605113338","2113338","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",151.8280796652417,118555.14500142081,18,118555.14500150911,0.0,0.0,0.0,0.0,0.0,93.68511277589805,-0.08698182325524156,0.21563192281130217,-1.6367949808597173,-1.5081448813036566
"20601110548","2110548","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",106.82771624523241,205939.0650034778,22,108685.85263703359,36546.26733487214,53279.3015772525,0.0,7427.643454291392,0.6920111894921734,52.37813310340345,-0.8398230726364373,-0.39679790845021395,1.654593832616196,0.41797285152954466
"20605113339","2113339","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",93.04922636796417,139710.99500162806,13,82837.96988333287,0.0,0.0,56742.213991268305,0.0,0.41975344236540957,107.20364638566139,-1.0703326673473201,0.4160618095561663,0.35966375506530485,-0.29460710272584895
"20605113340","2113340","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",167.24637944999085,167417.67500188196,28,112496.4982977419,0.0,19065.924534952646,7728.358494674088,28126.893674534746,0.5941350029343154,171.05451065935256,0.17096125078053673,1.3627341236076644,1.189068721991003,2.722764096379204
"20605113341","2113341","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",127.48368089238691,188259.39000191854,24,138700.0884023949,0.0,18073.017716314178,2527.9224770743167,28958.361406117678,0.4945067804565912,120.43187236931765,-0.49425559161420507,0.612187507229829,0.7152104637014096,0.8331423793170335
"20605113342","2113342","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",201.74237456068533,282538.5600031889,57,234718.26182624928,0.0,14847.88233457331,20129.39920801352,12843.016634487794,0.39614271187879474,129.9575606360218,0.7480678802402304,0.7534182557396757,0.2473648567502832,1.7488509927301892
"20605113343","2113343","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.19506212221366,117454.53000096139,14,110704.99690445163,0.0,0.0,593.0520884653088,6156.481008025585,0.1472780176268516,110.00741495851167,-0.6329214519838363,0.45763133430915687,-0.9363016549589369,-1.1115917726336164
"20605113344","2113344","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",127.50737677828975,156853.6700019801,20,105764.28675185345,0.0,51089.383250167986,0.0,0.0,0.39212539343259095,94.96650682123106,-0.49385916725243306,0.23463026026383121,0.22825742439256533,-0.03097148259603652
"20605113345","2113345","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",181.23468302409486,165531.2300019944,30,61851.54769021635,0.0,43656.97116481085,60022.711147033595,0.0,0.6755065005908971,88.6906194752234,0.40498095949180773,0.14158204761779536,1.5760931533722293,2.1226561604818324
"20605113346","2113346","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",133.68421759113235,172047.23500229884,23,141461.7699488225,0.0,30585.465053303447,0.0,0.0,0.2907851982528161,98.85398820760152,-0.3905226561365807,0.29226724046338987,-0.2537434302683967,-0.35199884594158753
"20605113347","2113347","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.76649425897547,66796.64500074042,8,66796.64500081833,0.0,0.0,0.0,0.0,0.0,109.94318054052535,-0.6233615806609961,0.4566789753112236,-1.6367949808597173,-1.8034775862094898
"20605113348","2113348","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",143.19755319402654,230450.8650038623,33,131479.87733390316,0.0,78554.78930445475,20328.231175922992,87.96718965657055,0.5618231646512895,104.88948131250285,-0.23136768678180228,0.38175129504983696,1.035385046520901,1.1857686547889357
"20601110549","2110549","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",128.4585563179808,210184.52000320912,27,173766.6709852129,0.0,36417.84901806592,0.0,0.0,0.2864524277304548,59.89190996330084,-0.47794624703080596,-0.2853963697531645,-0.27435123639234593,-1.0376938531763165
"20605113349","2113349","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",183.02401570339086,142057.8600031138,26,58507.71975569766,0.0,17694.761885848246,65855.37836145781,0.0,0.6096496771203617,89.14887771240848,0.4349159055113953,0.1483763234786455,1.2628606285903017,1.8461528575803425
"20605113350","2113350","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",156.86072652463065,172127.21500279673,27,140655.29648939308,0.0,31471.918513434444,0.0,0.0,0.2955530322610155,119.11071203658786,-0.0027872998920799134,0.5925995827178393,-0.23106634677988633,0.358745936045873
"20605113351","2113351","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",224.11048347737048,187407.56500237947,42,88431.80579152085,0.0,12951.00280043832,81215.3677249692,0.0,0.5586871763497074,109.67312654288477,1.1222789706254297,0.452675072689492,1.020469454155129,2.5954234974700503
"20605113352","2113352","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",175.20524198814041,79906.28500115115,14,65841.68437022073,0.0,14064.600630985951,0.0,0.0,0.2891038658493903,121.76927812748141,0.30411039806518936,0.632016291355283,-0.2617402932503831,0.6743863961700893
"20605113353","2113353","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",103.4679882964604,96648.25000122376,10,95425.45618585557,0.0,1222.7938153613359,0.0,0.0,0.04216385784444378,108.49785896182888,-0.8960302139638732,0.4352501984416063,-1.436252486533821,-1.897032502056088
"20605113354","2113354","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",152.92834012581372,91546.1450015232,14,68692.3551599604,0.0,22853.789841588674,0.0,0.0,0.3491540873460812,101.80072103694134,-0.06857482835942998,0.33595639672109234,0.02387449200475432,0.2912560603664167
"20605113355","2113355","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",230.48570475369178,134498.58000142832,31,78882.04490817261,0.0,46440.59732380282,9175.937769387383,0.0,0.5363981224415157,83.65306565016024,1.228934321515623,0.06689374400627361,0.914456800298737,2.2102848658206335
"20605113356","2113356","21133","St Kilda","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",160.12317509751625,143639.42000271243,23,22811.084820147604,0.0,51438.79375480177,65546.70786159263,3842.833566199988,0.692695376076727,117.68557223562217,0.05179238953685025,0.571470027016853,1.657848005532652,2.281110422086355
"20605113401","2113401","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",118.33542293774937,84505.55000137637,10,81690.46628357246,0.0,0.0,2815.0837177848443,0.0,0.09076106046680936,100.75808179699659,-0.6473029322312016,0.3204979105560729,-1.2051112976249307,-1.5319163193000596
"20605113402","2113402","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",106.33274215759867,141066.61500150245,15,120429.78079337985,0.0,0.0,19131.504177918192,1505.3300302527584,0.2823541208886027,101.98918253851615,-0.8481038259954158,0.3387505842052382,-0.29384387104665377,-0.8031971128368314
"20601110550","2110550","21105","Brunswick","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",169.99097371977493,205893.2850028641,35,176473.346795644,27644.39113512598,1775.547072115819,0.0,0.0,0.2750918437293366,60.353690328223124,0.21687740838627648,-0.2785498737563257,-0.328385187957889,-0.3900576533279383
"20605113403","2113403","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",108.42652261491719,138342.53500200622,15,116912.50864217686,0.0,0.0,21430.02635991086,0.0,0.2678728505916883,100.63690689403664,-0.8130755689854577,0.3187013346272279,-0.3627206345787036,-0.8570948689369335
"20605113406","2113406","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",101.55594156667418,167395.42500168784,17,139062.83751389687,0.0,17566.229520264642,4972.7375212833285,5699.64192122221,0.3789792992329175,79.69326906574393,-0.9280181256056587,0.008184596708369681,0.16573111261217593,-0.7541024162851131
"20605113407","2113407","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",139.75918486023414,178879.12000203202,25,120184.96229037127,0.0,49035.01324761314,1068.0379482194548,2385.3483575576474,0.43513021563833176,69.34128934500983,-0.28889045583335216,-0.14529699995780823,0.432799768335541,-0.0013876874556193464
"20605113408","2113408","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.79789086812798,158600.45500229183,19,158600.4550022986,0.0,0.0,0.0,0.0,0.0,91.67471491308524,-0.6228363257371615,0.18582515326163188,-1.6367949808597173,-2.073806153335247
"20605113409","2113409","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",118.81753804377763,176741.58500290313,21,174328.28242798714,0.0,2413.302574981004,0.0,0.0,0.044853308157382116,89.15541494775199,-0.6392373053965864,0.14847324651611007,-1.4234607473122334,-1.9142248061927098
"20605113410","2113410","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",110.01622117276803,209060.08000293977,23,205983.4464862531,0.0,2869.6371430531144,0.0,206.99637353699654,0.0499067115497609,83.97677564890306,-0.7864804360248256,0.07169316680308818,-1.399425420068663,-2.1142126892904005
"20605113411","2113411","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",111.39208388889743,161591.37500249315,18,134167.9355108766,0.0,0.0,27423.439491768542,0.0,0.2829707145010848,72.7881030735998,-0.7634627062229526,-0.09419349234415773,-0.29091118823834017,-1.1485673868054507
"20605113412","2113412","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.29289047181534,108975.48000206632,13,87630.48765486965,0.0,0.0,17852.04603728722,3492.9463097615517,0.361563764835206,95.94568235711965,-0.6312848159359975,0.24914781426981833,0.08289821053237387,-0.29923879113380525
"20605113413","2113413","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",93.95906074485178,170286.9300008054,16,164847.855655702,0.0,0.0,4962.896986674517,476.1773583752947,0.09376284318973428,95.30751112152399,-1.0551114380733924,0.23968609363009666,-1.190834022597094,-2.0062593670403897
"20605113414","2113414","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",128.26923541317592,140329.83000186362,18,132925.55571632326,0.0,7404.274285563733,0.0,0.0,0.1283508924067291,76.02785850253173,-0.48111352337426555,-0.04615989399345224,-1.0263240840275838,-1.5535975013953016
"20601110801","2110801","21108","Coburg","20601","Brunswick - Coburg","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",120.35607783078366,182790.93500314304,22,127970.98756247957,30284.574231367416,19784.376856443207,0.0,4750.996352512622,0.5486241255396485,35.42988813311456,-0.6134980418119445,-0.6480777379034532,0.972606914692474,-0.28896886502292374
"20605113415","2113415","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",83.69128255711675,155332.7850021643,13,155332.785002187,0.0,0.0,0.0,0.0,0.0,82.1978381212035,-1.2268879832331656,0.04531809850829167,-1.6367949808597173,-2.8183648655845914
"20605113416","2113416","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",112.71769754595917,168562.70500249526,19,168562.7050024752,0.0,0.0,0.0,0.0,0.0,70.31601783242017,-0.7412856266188491,-0.13084537924374262,-1.6367949808597173,-2.508925986722309
"20605113417","2113417","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",132.6504898788304,113079.11500139767,15,110420.28016134004,0.0,2658.8348401486874,0.0,0.0,0.06922482462201189,91.7150861029171,-0.4078165800808333,0.18642370878838746,-1.3075433490430053,-1.528936220335451
"20605113418","2113418","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",118.64867595207049,227562.59000232723,27,218473.5776630971,0.0,9089.012339273002,0.0,0.0,0.10423246945973419,78.1000050510012,-0.6420623125394709,-0.015437619668628564,-1.1410377023791518,-1.7985376345872512
"20605113420","2113420","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",119.30505227947206,142491.87000209768,17,141658.45837921856,0.0,0.0,635.1165757076888,198.295047138884,0.02430210380299349,92.85592686785897,-0.6310813529020312,0.2033381606003859,-1.5212077276249807,-1.948950919926626
"20605113421","2113421","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",97.16110434372557,82337.47500129789,8,75419.78141343793,0.0,0.0,6917.693587916903,0.0,0.17923693850493877,101.74423791676342,-1.001542303952193,0.3351189608196067,-0.7842965482986094,-1.4507198914311956
"20605113422","2113422","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",125.86036199874066,135070.32500168798,17,115627.92116268957,0.0,0.0,19179.973763691727,262.4300752711206,0.26242156912234954,99.03563875318027,-0.5214131817125407,0.2949604466445097,-0.3886483755166167,-0.6151011105846477
"20605113423","2113423","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",138.66943487590848,144227.89000256226,20,63641.34198341502,0.0,2020.3291375788394,51086.55587398657,27479.663007563795,0.686141831162075,92.68482456700848,-0.3071216139254684,0.20080134590056653,1.626677607209286,1.520357339184384
"20605113424","2113424","21134","St Kilda East","20605","Port Phillip","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",85.59516947417191,128511.92500202032,11,73255.29818304174,0.0,44043.093558721885,165.55897542939056,5700.692761741579,0.5143918082101534,69.41955212307687,-1.1950365825691658,-0.144136652230967,0.8097889313585037,-0.5293843034416291
