sa1_main11, sa1_7dig11, sa2_5dig11, sa2_name11, sa3_code11, sa3_name11, sa4_code11, sa4_name11, gcc_code11, gcc_name11, ste_code11, ste_name11, Connectivity, Area, Connections, LUM_Residential, LUM_Parkland, LUM_Commercial, LUM_Industrial, LandUseMixMeasure, AverageDensity, Connectivity_ZScore, AverageDensity_ZScore, LandUseMixMeasure_ZScore, SumZScore
"20604112332","2112332","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",180.90784531454423,243217.7550039207,44,59285.590156058744,16204.874153112993,160268.64105235957,4391.413499486134,0.6278094369107322,72.76055700073078,-0.5563072529836047,-0.6632637669396516,0.8423520931132046,-0.37721892681005176
"20604111723","2111723","21117","Carlton","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",190.0468965114208,184165.07000363822,35,141891.34950086914,8349.649786447113,24795.710803005048,0.0,0.42716587572898923,153.06837352192477,-0.4203971623757781,-0.01478670852562172,-0.011576758860985562,-0.4467606297623854
"20604112333","2112333","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",145.76529483270548,212670.6500033402,31,0.0,8358.368186683005,201829.5879839476,1824.123303073924,0.15526609757404386,156.23141307596262,-1.0789246579292278,0.010754498725460386,-1.1687684676025285,-2.236938626806296
"20604112334","2112334","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",132.06702771220387,227157.38000384936,30,26840.867206328,10552.617541876942,189763.89525583267,0.0,0.39327398569534144,57.94287658634161,-1.2826364749889532,-0.7829149568721583,-0.15581892929103167,-2.221370361152143
"20604112335","2112335","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",261.94467013259396,183244.8050029147,48,163979.62580029818,7176.591290008975,2707.2919549047874,0.0,0.1814786700761351,90.60442885523825,0.6488202779088619,-0.5191764036893494,-1.057209084325206,-0.9275652101056935
"20604112336","2112336","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",256.51013770071285,265096.7350044467,68,24296.78679980412,1034.9177646839526,213255.47790744193,0.0,0.25720281633294717,85.06828331709892,0.5680014074028551,-0.5638801888131437,-0.7349309464225726,-0.7308097278328612
"20604112337","2112337","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",231.63385209017514,224492.23000339512,52,159664.277072555,16416.33895251485,9136.885897036525,30931.43542027523,0.5997752100513081,90.74187198197507,0.1980572897388852,-0.5180665650909859,0.7230398409927994,0.40303056564069867
"20604112338","2112338","21123","North Melbourne","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",256.19704123055664,222485.00500325684,57,185884.09297084162,14441.375468820654,13487.65979962959,496.93380120699294,0.35584828398095036,87.96283765772074,0.5633452381013345,-0.5405069710426091,-0.3151008235669715,-0.2922625565082461
"20604112401","2112401","21124","Parkville","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",50.81413991435169,59038.68500099704,3,0.0,4176.291312383255,13755.639198247674,0.0,0.3915135982530924,3.8003280764885843,-2.490977155532226,-1.2201102650454603,-0.16331104924113496,-3.8743984698188214
"20604112402","2112402","21124","Parkville","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",90.63374285028162,165501.2750028274,15,68860.64993702617,62890.629806656034,22244.348141944443,0.0,0.7250272489599106,113.11254967889865,-1.8988056350532168,-0.3374257271745316,1.256106185921598,-0.9801251763061503
"20604112411","2112411","21124","Parkville","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",278.1229850527089,204945.30500309984,57,25465.776944197565,5611.824835070527,102040.1092027572,0.0,0.4715285338321615,109.74331516598753,0.8894137705272475,-0.36463193674023464,0.1772284710773495,0.7020103048643623
"20604112403","2112403","21124","Parkville","20604","Melbourne City","206","Melbourne - Inner","2GMEL","Greater Melbourne","2","Victoria",245.85450882933773,146428.06500241876,36,0.0,146428.0650024459,0.0,0.0,0.0,0.07136371407962044,0.4095377491746449,-1.2502212548023237,-1.8295731287190609,-2.6702566343467398
